imagem_id,box_index,area_px,area_640_px
28.06.2022-09-12-32,2,688,76.4
28.06.2022-09-12-32,3,1150,127.8
28.06.2022-09-16-34,0,7740,860.0
28.06.2022-09-16-34,1,3055,339.4
28.06.2022-09-16-34,2,4998,555.3
28.06.2022-09-17-24,0,3096,344.0
28.06.2022-09-17-24,1,480,53.3
28.06.2022-09-17-24,2,13986,1554.0
28.06.2022-09-17-24,3,10716,1190.7
28.06.2022-09-18-40,0,1000,111.1
28.06.2022-09-18-40,1,3045,338.3
28.06.2022-09-18-40,2,2146,238.4
28.06.2022-09-20-50,0,792,88.0
28.06.2022-09-20-50,1,814,90.4
28.06.2022-09-20-50,2,646,71.8
28.06.2022-09-23-19,0,1568,174.2
28.06.2022-09-23-19,1,418,46.4
28.06.2022-09-23-19,2,403,44.8
28.06.2022-09-23-19,3,2925,325.0
28.06.2022-09-23-19,4,2214,246.0
28.06.2022-09-24-58,0,3068,340.9
28.06.2022-09-24-58,1,740,82.2
28.06.2022-09-25-40,0,527,58.6
28.06.2022-09-25-40,1,1920,213.3
28.06.2022-09-30-17,0,1485,165.0
28.06.2022-09-30-17,1,11590,1287.8
28.06.2022-09-31-02,0,1564,173.8
28.06.2022-09-31-02,1,4556,506.2
28.06.2022-09-31-02,2,1024,113.8
28.06.2022-09-34-51,0,15480,1720.0
28.06.2022-09-34-51,1,2592,288.0
28.06.2022-09-34-51,2,1326,147.3
28.06.2022-09-34-51,3,7560,840.0
28.06.2022-09-35-35,0,896,99.6
28.06.2022-09-35-35,1,1705,189.4
28.06.2022-09-35-35,2,5795,643.9
28.06.2022-09-35-35,3,9486,1054.0
28.06.2022-09-37-40,0,2990,332.2
28.06.2022-09-37-40,1,551,61.2
28.06.2022-09-37-40,2,340,37.8
28.06.2022-09-37-40,3,1530,170.0
28.06.2022-09-37-40,4,1924,213.8
28.06.2022-09-53-04,1,1428,158.7
28.06.2022-09-54-07,1,3570,396.7
28.06.2022-09-54-32,1,2312,256.9
28.06.2022-09-58-58,0,3864,429.3
28.06.2022-09-59-10,0,2346,260.7
28.06.2022-09-59-56,1,816,90.7
28.06.2022-09-59-56,2,4576,508.4
28.06.2022-10-03-49,0,1404,156.0
28.06.2022-10-03-49,1,1450,161.1
28.06.2022-10-04-31,0,1272,141.3
28.06.2022-10-04-31,1,741,82.3
28.06.2022-10-04-31,2,24341,2704.6
28.06.2022-10-06-02,0,2835,315.0
28.06.2022-10-06-02,1,810,90.0
28.06.2022-10-06-21,0,3913,434.8
28.06.2022-10-06-37,0,9588,1065.3
28.06.2022-10-06-37,1,990,110.0
28.06.2022-10-16-31,0,1680,186.7
28.06.2022-10-20-24,0,43974,4886.0
28.06.2022-10-20-54,0,28770,3196.7
28.06.2022-10-21-29,0,19008,2112.0
28.06.2022-10-22-02,0,13193,1465.9
28.06.2022-10-22-39,0,9453,1050.3
28.06.2022-10-23-51,1,5832,648.0
28.06.2022-10-27-08,0,36036,4004.0
28.06.2022-10-53-13,0,836,92.9
28.06.2022-10-53-50,0,846,94.0
28.06.2022-10-53-50,1,1978,219.8
28.06.2022-10-53-50,2,6370,707.8
28.06.2022-10-54-53,0,19608,2178.7
28.06.2022-10-54-53,1,5504,611.6
28.06.2022-10-55-30,0,3813,423.7
28.06.2022-10-55-30,1,924,102.7
28.06.2022-10-55-30,2,512,56.9
28.06.2022-10-56-03,0,480,53.3
28.06.2022-10-56-03,1,405,45.0
28.06.2022-10-56-03,2,1728,192.0
28.06.2022-10-57-42,0,1674,186.0
28.06.2022-10-57-42,1,378,42.0
28.06.2022-10-57-42,2,660,73.3
28.06.2022-11-02-00,0,375,41.7
28.06.2022-11-02-33,3,756,84.0
28.06.2022-11-03-19,0,1682,186.9
28.06.2022-11-03-47,0,2278,253.1
28.06.2022-11-05-16,0,392,43.6
28.06.2022-11-08-11,0,969,107.7
28.06.2022-11-08-11,1,3294,366.0
28.06.2022-11-08-11,2,2448,272.0
28.06.2022-11-08-46,0,484,53.8
28.06.2022-11-08-46,1,975,108.3
28.06.2022-11-08-46,2,1071,119.0
28.06.2022-11-09-33,0,3115,346.1
28.06.2022-11-12-44,0,2204,244.9
28.06.2022-11-12-44,1,4738,526.4
28.06.2022-11-13-05,0,850,94.4
28.06.2022-11-13-05,1,2380,264.4
28.06.2022-11-13-45,0,559,62.1
28.06.2022-11-13-45,1,1400,155.6
28.06.2022-11-15-43,0,650,72.2
28.06.2022-11-15-43,1,1081,120.1
28.06.2022-11-18-29,0,1176,130.7
28.06.2022-11-18-29,1,432,48.0
28.06.2022-11-18-29,2,368,40.9
28.06.2022-11-18-29,3,544,60.4
28.06.2022-11-18-29,5,384,42.7
28.06.2022-11-31-07,0,918,102.0
28.06.2022-11-42-23,0,3024,336.0
28.06.2022-11-42-23,1,8684,964.9
28.06.2022-11-42-23,2,483,53.7
29.04.2022-14-26-47,0,7560,840.0
29.04.2022-14-27-34,0,5320,591.1
29.04.2022-14-27-34,1,1040,115.6
29.04.2022-14-35-53,0,6480,720.0
29.04.2022-14-35-53,1,972,108.0
29.04.2022-14-38-05,0,2107,234.1
29.04.2022-14-38-05,1,5076,564.0
29.04.2022-14-38-05,2,7847,871.9
29.04.2022-14-38-05,3,5400,600.0
29.04.2022-14-38-05,4,8360,928.9
29.04.2022-14-39-33,0,2688,298.7
29.04.2022-14-39-33,1,700,77.8
29.04.2022-14-39-33,2,1672,185.8
29.04.2022-14-39-33,3,3290,365.6
29.04.2022-14-39-33,4,3145,349.4
29.04.2022-14-39-33,5,2590,287.8
29.04.2022-14-39-33,6,12190,1354.4
29.04.2022-14-41-26,0,1782,198.0
29.04.2022-14-41-26,1,2880,320.0
29.04.2022-14-41-26,2,800,88.9
29.04.2022-14-41-26,3,1794,199.3
29.04.2022-14-41-26,4,3700,411.1
29.04.2022-14-41-26,5,2508,278.7
29.04.2022-14-41-26,6,3219,357.7
29.04.2022-14-41-26,7,2310,256.7
29.04.2022-14-41-26,8,13746,1527.3
29.04.2022-14-41-26,9,1722,191.3
29.04.2022-14-48-50,0,3952,439.1
29.04.2022-14-48-50,1,6579,731.0
29.04.2022-15-10-15,0,3551,394.6
29.04.2022-15-10-15,1,5487,609.7
29.04.2022-15-10-15,2,4935,548.3
29.04.2022-15-10-15,3,1404,156.0
29.04.2022-15-10-15,4,19680,2186.7
29.04.2022-15-16-00,0,21052,2339.1
29.04.2022-15-16-00,1,3182,353.6
29.04.2022-15-16-00,2,588,65.3
29.04.2022-15-17-33,0,345,38.3
29.04.2022-15-17-33,1,2848,316.4
29.04.2022-15-17-33,2,5733,637.0
29.04.2022-15-17-33,3,5904,656.0
29.04.2022-15-21-31,0,1040,115.6
29.04.2022-15-21-31,1,7458,828.7
29.04.2022-15-21-31,2,1120,124.4
29.04.2022-15-21-31,3,9720,1080.0
29.04.2022-15-21-31,4,858,95.3
29.04.2022-15-21-31,5,24651,2739.0
29.04.2022-15-21-31,6,23540,2615.6
29.04.2022-15-49-27,0,900,100.0
29.04.2022-15-49-27,1,2425,269.4
29.04.2022-15-49-27,3,1300,144.4
29.04.2022-15-49-27,4,2720,302.2
29.04.2022-15-49-27,5,3960,440.0
29.04.2022-15-49-27,6,6223,691.4
29.04.2022-15-49-27,7,8340,926.7
